fecha,canal,campana,impresiones,clicks,conversiones,gasto,ingresos,segmento,ctr,tasa_de_conversion,ROI,CPA,mes
2024-11-27,Email,Descuento10,29691,3787,499,4950.709337547495,7139.548925978663,26-35,12.754706813512511,13.176656984420385,44.212645889558225,9.92126119748997,2024-11
2024-11-28,Facebook,LanzamientoProducto,18337,2117,368,2105.2373321925015,8895.832822723085,18-25,11.544963734525822,17.38308927727917,322.55724267717176,5.72075362008832,2024-11
2024-11-29,Google Ads,Descuento10,8781,1620,8,3801.7853914823654,12287.098982965996,18-25,18.448923812777586,0.49382716049382713,223.1928611881771,475.2231739352957,2024-11
2024-11-30,Google Ads,Descuento10,36610,673,435,505.4362414423279,2676.125313507226,18-25,1.8382955476645726,64.63595839524517,429.4684262985486,1.161922394120294,2024-11
2024-12-01,Facebook,BlackFriday,33767,765,291,2204.8686558829822,5721.856287414465,46+,2.2655255130748957,38.03921568627451,159.51007431429232,7.576868233274853,2024-12
2024-12-02,TikTok,LanzamientoProducto,39400,4885,224,1711.4716001192658,12616.087344551934,26-35,12.398477157360405,4.5854657113613095,637.1485067980542,7.640498214818151,2024-12
2024-12-03,Facebook,LanzamientoProducto,27170,1311,183,885.0449169818596,8013.709947216758,46+,4.825174825174825,13.958810068649885,805.4579935383111,4.836311021758796,2024-12
2024-12-04,TikTok,Navidad,47714,2484,155,216.98032797595886,2870.4020520149916,18-25,5.206019197719747,6.239935587761675,1222.885848127683,1.3998730837158635,2024-12
2024-12-05,Email,BlackFriday,14786,1655,115,1334.5481427996342,13106.541748292093,26-35,11.193020424726093,6.948640483383686,882.0958366325399,11.604766459127253,2024-12
2024-12-06,TikTok,LanzamientoProducto,14155,1012,33,3987.276089473817,14073.801344734225,26-35,7.149417167078771,3.260869565217391,252.9678163468104,120.82654816587325,2024-12
2024-12-07,Google Ads,BlackFriday,8518,4495,226,1557.709502183685,11225.137263688359,18-25,52.77060342803475,5.027808676307008,620.6181414411564,6.892519921166747,2024-12
2024-12-08,Google Ads,LanzamientoProducto,17278,3994,67,4377.785868859827,14618.123156762074,46+,23.116101400625073,1.6775162744116174,233.91590166033617,65.34008759492279,2024-12
2024-12-09,TikTok,Navidad,9450,3497,175,2936.353671917764,13934.6447241876,26-35,37.00529100529101,5.004289390906491,374.5560746804295,16.77916383953008,2024-12
2024-12-10,Google Ads,Verano2024,25719,506,126,4043.2048818481626,2260.3512033053876,36-45,1.9674170846455927,24.90118577075099,-44.09506148320207,32.08892763371558,2024-12
2024-12-11,Email,BlackFriday,35881,4867,438,4996.876701743006,6434.169386069525,18-25,13.564281931941697,8.99938360386275,28.763821285107223,11.40839429621691,2024-12
2024-12-12,Facebook,BlackFriday,39948,4333,28,3238.759832066848,9154.889720449451,36-45,10.84660058075498,0.6462035541195477,182.66652037014936,115.66999400238743,2024-12
2024-12-13,TikTok,Navidad,27836,388,388,1770.3100777629224,11119.602216063959,18-25,1.3938784308090244,100.0,528.1160772758749,4.562654839595161,2024-12
2024-12-14,Instagram,Descuento10,21866,1148,372,1619.119773812827,8258.422304033826,46+,5.250160065855666,32.40418118466899,410.0562934010905,4.352472510249535,2024-12
2024-12-15,Google Ads,Verano2024,9508,4130,258,4866.169453299717,9913.370484811154,36-45,43.43710559528818,6.246973365617434,103.72020703243211,18.861121912014408,2024-12
2024-12-16,Google Ads,BlackFriday,24179,942,115,3601.3807283379406,2193.6777340048366,46+,3.895942760246495,12.208067940552016,-39.0878693623367,31.316354159460353,2024-12
2024-12-17,Facebook,Verano2024,48451,1311,418,2562.264484889541,6391.274332366351,36-45,2.705826505128893,31.88405797101449,149.4385091803619,6.129819341841007,2024-12
2024-12-18,Facebook,Descuento10,19904,97,97,1148.973198706845,599.4282974345454,18-25,0.48733922829581994,100.0,-47.82921846138845,11.84508452275098,2024-12
2024-12-19,TikTok,Descuento10,34530,411,411,2500.4883524406896,9951.817625301896,26-35,1.1902693310165073,100.0,297.9949602879803,6.08391326627905,2024-12
2024-12-20,Instagram,Navidad,29171,4493,448,3834.4856178382183,2884.8954292897815,26-35,15.402283089369579,9.971066102826619,-24.76447386139345,8.559119682674595,2024-12
2024-12-21,Email,Descuento10,23252,2374,345,4876.11215109559,6357.5079108770715,18-25,10.209874419404782,14.532434709351305,30.380674477485798,14.133658408972725,2024-12
2024-12-22,Instagram,LanzamientoProducto,39265,3850,386,3396.7681076379854,7730.413698418352,18-25,9.805169998726601,10.025974025974026,127.58143780953768,8.79991737730048,2024-12
2024-12-23,Instagram,Descuento10,29050,3326,317,220.71524206594282,10162.496535249822,46+,11.449225473321858,9.530968129885748,4504.347411681512,0.6962625932679584,2024-12
2024-12-24,Instagram,Descuento10,32243,3717,5,2379.3532945631005,11566.980026761903,18-25,11.528083615048228,0.13451708366962603,386.13966043600277,475.8706589126201,2024-12
2024-12-25,Email,BlackFriday,17075,4440,492,4155.618346413345,10868.981429255746,26-35,26.002928257686676,11.081081081081082,161.54907701369183,8.446378752872652,2024-12
2024-12-26,Facebook,Navidad,37657,1648,78,2601.5355317997587,8733.38699009514,18-25,4.376344371564383,4.733009708737864,235.70123810891513,33.35301963845844,2024-12
2024-12-27,Email,LanzamientoProducto,14462,2195,33,1786.1263230950897,8167.19474263929,46+,15.177707094454432,1.5034168564920272,357.25739758914494,54.125040093790595,2024-12
2024-12-28,Facebook,Verano2024,9955,728,163,4319.414173228593,12925.049123940054,18-25,7.312908086388749,22.39010989010989,199.23153014704042,26.499473455390145,2024-12
2024-12-29,Email,Navidad,10352,990,226,2930.2002398716145,13068.324174306506,18-25,9.56336939721793,22.828282828282827,345.987410569562,12.965487787042543,2024-12
2024-12-30,Instagram,LanzamientoProducto,43196,57,57,2571.517127083478,1397.2508528290284,36-45,0.13195666265394945,100.0,-45.66433806280964,45.114335562868035,2024-12
2024-12-31,Email,LanzamientoProducto,15337,4356,207,2482.8099820304155,4417.101261452843,18-25,28.401903892547438,4.75206611570248,77.90734262477004,11.994251120919882,2024-12
2025-01-01,Facebook,BlackFriday,27404,3949,303,3439.320862688447,13864.008041609852,46+,14.41030506495402,7.672828564193466,303.103071656206,11.350893936265502,2025-01
2025-01-02,Facebook,BlackFriday,5052,1609,438,2330.8855269248115,9093.457629529585,46+,31.848772763262073,27.221876942200122,290.12888125513325,5.321656454166236,2025-01
2025-01-03,Google Ads,LanzamientoProducto,2220,1351,26,2878.887177322522,2452.584456089136,46+,60.85585585585586,1.924500370096225,-14.807899545054912,110.72642989702007,2025-01
2025-01-04,Google Ads,Verano2024,21641,3224,127,1513.7258845407673,1531.4117755586165,18-25,14.89764798299524,3.9392059553349874,1.168368143695625,11.919101453076909,2025-01
2025-01-05,Instagram,Verano2024,47321,3733,413,942.1402857670668,1869.2616740876554,26-35,7.888675218190655,11.063487811411733,98.40587461619369,2.2812113456829706,2025-01
2025-01-06,Email,Verano2024,41185,1349,157,4118.261124537905,11662.681843621147,18-25,3.27546436809518,11.638250555967383,183.19432622014162,26.230962576674553,2025-01
2025-01-07,Instagram,Descuento10,20849,4183,452,1664.0680343566275,3718.8123617206593,26-35,20.06331238908341,10.805641883815444,123.47718271978285,3.681566447691654,2025-01
2025-01-08,Facebook,Navidad,16846,4032,248,715.7565032027999,4022.8999783985905,18-25,23.934465154932923,6.15079365079365,462.04868001859506,2.8861149322693542,2025-01
2025-01-09,Email,Descuento10,7220,4914,285,1002.8839558953503,2393.6539171155296,46+,68.06094182825485,5.7997557997558,138.67705760419048,3.5188910733170182,2025-01
2025-01-10,Instagram,LanzamientoProducto,11113,3893,103,2122.0438333681186,9195.009891901858,36-45,35.03104472239719,2.645774466992037,333.30914033512175,20.602367314253577,2025-01
2025-01-11,Instagram,Verano2024,6095,1192,310,1498.5917379537136,7951.230217019815,26-35,19.55701394585726,26.006711409395972,430.5801450551839,4.8341668966248825,2025-01
2025-01-12,Facebook,Verano2024,6250,804,487,3505.9053658513544,4582.35280227365,36-45,12.864,60.57213930348259,30.703836073478758,7.198984324130091,2025-01
2025-01-13,Facebook,LanzamientoProducto,2876,1103,370,1814.5142887390834,10042.805180532045,46+,38.351877607788595,33.54487760652765,453.47071350487124,4.904092672267793,2025-01
2025-01-14,Instagram,Navidad,15537,3256,167,2970.6651035012715,11777.86308634237,26-35,20.95642659458068,5.128992628992629,296.47226045308173,17.788413793420787,2025-01
2025-01-15,TikTok,LanzamientoProducto,46134,3869,179,918.8417731743975,14704.123161937394,26-35,8.38643950231933,4.626518480227449,1500.2889279987633,5.13319426354412,2025-01
2025-01-16,TikTok,LanzamientoProducto,16422,1578,176,769.2671960675098,7441.3308166075785,46+,9.609061015710632,11.153358681875792,867.327198488071,4.370836341292669,2025-01
2025-01-17,Instagram,Verano2024,21270,2636,85,4540.922600069586,6488.277638704483,36-45,12.393041842971321,3.2245827010622152,42.88456796433957,53.42261882434807,2025-01
2025-01-18,Email,Verano2024,17820,4833,442,4336.472301834151,4736.540487092932,18-25,27.121212121212125,9.14545830746948,9.225659877720625,9.811023307317084,2025-01
2025-01-19,TikTok,Navidad,22519,1487,77,4498.897509298726,11876.70936281558,26-35,6.603312758115369,5.178211163416274,163.99155211399525,58.42724038050293,2025-01
2025-01-20,Google Ads,BlackFriday,45503,4555,271,2517.8116231640984,14597.085388554751,36-45,10.01032898929741,5.949506037321624,479.7528796141945,9.2908177976535,2025-01
2025-01-21,Instagram,Verano2024,16571,4576,363,445.14157757654823,9206.156837414963,36-45,27.614507271739786,7.9326923076923075,1968.141306308741,1.2262853376764413,2025-01
2025-01-22,Google Ads,BlackFriday,12421,4646,272,1619.917239169681,9813.586299641263,18-25,37.40439578133806,5.854498493327593,505.8078809428191,5.95557808518265,2025-01
2025-01-23,Instagram,Verano2024,33012,1914,28,4418.869771883983,10492.47063348309,26-35,5.797891675754271,1.4629049111807733,137.44693044008017,157.8167775672851,2025-01
2025-01-24,TikTok,Navidad,28584,4026,159,2170.270443642829,6637.616988055224,18-25,14.084802686817799,3.9493293591654246,205.8428504842877,13.649499645552384,2025-01
2025-01-25,Email,Descuento10,30891,219,26,1701.650149716462,3695.0360750978552,18-25,0.7089443527240944,11.87214611872146,117.1442864277091,65.44808268140238,2025-01
2025-01-26,Email,Verano2024,10350,2253,138,1547.9347122549607,4213.7392828473785,18-25,21.768115942028984,6.125166444740346,172.21686092361062,11.216918204746092,2025-01
2025-01-27,Google Ads,LanzamientoProducto,12476,233,73,2792.2730307238103,9449.38896565276,26-35,1.8675857646681628,31.330472103004293,238.41207008339364,38.25031548936727,2025-01
2025-01-28,Google Ads,Navidad,26629,2862,356,2316.15833233066,9745.902290176244,26-35,10.74768109955312,12.43885394828791,320.7787591260793,6.5060627312658985,2025-01
2025-01-29,Instagram,BlackFriday,37902,1672,321,1936.9591037191965,7197.727842827933,46+,4.411376708353122,19.198564593301434,271.59937083893107,6.034140510028649,2025-01
2025-01-30,Google Ads,Verano2024,29478,4163,61,2172.9134344546187,1128.4312645194768,36-45,14.122396363389647,1.4652894547201538,-48.06828258196569,35.621531712370796,2025-01
2025-01-31,Google Ads,Descuento10,17722,4090,183,1406.657024086299,13219.900688720676,36-45,23.07865929353346,4.474327628361858,839.8098088130423,7.6866504048431645,2025-01
2025-02-01,TikTok,Descuento10,30197,132,132,1039.9318744761983,4042.5569862235166,36-45,0.43712951617710366,100.0,288.732866588949,7.878271776334836,2025-02
2025-02-02,Email,Descuento10,4049,3787,35,1089.056816233651,8924.969129129768,18-25,93.52926648555199,0.9242144177449169,719.5136374973999,31.11590903524717,2025-02
2025-02-03,Instagram,Verano2024,5638,3026,468,287.8876185644894,11210.718589883603,36-45,53.67151472153245,15.465961665565104,3794.1301629379736,0.6151444841121568,2025-02
2025-02-04,TikTok,Descuento10,26854,3484,129,4733.459179150834,3172.922526551403,36-45,12.973858643032695,3.7026406429391505,-32.96820767934426,36.693482008921194,2025-02
2025-02-05,Email,LanzamientoProducto,8264,3702,425,4786.869507079369,7362.753982893341,46+,44.796708615682476,11.480280929227444,53.81146220937212,11.263222369598516,2025-02
2025-02-06,Email,BlackFriday,18992,2037,343,604.1410053091842,519.4028025241237,26-35,10.725568660488626,16.83848797250859,-14.026229314081007,1.761344038802286,2025-02
2025-02-07,Facebook,BlackFriday,12585,1869,156,461.6837263833987,1187.9256306585867,18-25,14.851013110846246,8.346709470304976,157.3029029990307,2.9595110665602484,2025-02
2025-02-08,Facebook,LanzamientoProducto,1635,1635,400,2139.706393275608,4132.102223253625,46+,100.0,24.464831804281346,93.1153842526928,5.349265983189021,2025-02
2025-02-09,Google Ads,BlackFriday,21451,2037,109,3843.328091697238,10051.48219224084,46+,9.496060789706775,5.351006381934217,161.5306825861448,35.25989074951595,2025-02
2025-02-10,Google Ads,Descuento10,43109,4534,15,4147.576248762965,13356.791248234604,46+,10.517525342735857,0.33083370092633435,222.03847372832098,276.50508325086435,2025-02
2025-02-11,Facebook,Descuento10,47534,1374,113,204.80952261077556,6655.054244798847,18-25,2.8905625447048426,8.224163027656479,3149.387118315908,1.8124736514227926,2025-02
2025-02-12,TikTok,LanzamientoProducto,11308,1853,477,1488.1816492997125,863.052437570458,46+,16.386628935267066,25.74203993524015,-42.006243795804025,3.119877671487867,2025-02
2025-02-13,Instagram,Navidad,2749,2749,283,2723.0005976225393,4744.4546729670765,18-25,100.0,10.294652600945799,74.23626998501122,9.621910238948901,2025-02
2025-02-14,TikTok,LanzamientoProducto,47945,1433,379,761.9685522351805,14376.523578633192,18-25,2.9888413807487746,26.448011165387296,1786.7607510127136,2.0104711140769935,2025-02
2025-02-15,Email,LanzamientoProducto,2231,2231,114,4852.9502545144105,2112.682533103154,36-45,100.0,5.1098162259076645,-56.46601711736379,42.56973907468781,2025-02
2025-02-16,Email,Verano2024,46261,4556,378,1331.344587633548,11457.768050855124,46+,9.84846847236333,8.296751536435469,760.616263984758,3.5220756286601795,2025-02
2025-02-17,TikTok,Verano2024,32163,4579,166,2703.724396664773,11336.250428686117,36-45,14.236856014675247,3.6252456868311853,319.2827657534233,16.28749636545044,2025-02
2025-02-18,Google Ads,Navidad,2452,2452,19,637.3032745893671,9053.887450830816,36-45,100.0,0.7748776508972268,1320.6560380008243,33.54227760996669,2025-02
2025-02-19,Email,LanzamientoProducto,24983,3453,61,1760.639387450075,13997.89519327725,46+,13.82139855101469,1.7665797856935999,695.0461231899583,28.862940777870083,2025-02
2025-02-20,TikTok,Verano2024,38238,2497,248,703.2451600600202,9811.176018221284,26-35,6.530153250693028,9.931918301962355,1295.1288363483263,2.8356659679839527,2025-02
2025-02-21,Facebook,LanzamientoProducto,32474,1811,431,4568.049470434683,14514.332301464397,26-35,5.576769107593767,23.799006073992267,217.73588257754253,10.598722669222003,2025-02
2025-02-22,Instagram,Navidad,13900,2579,244,4754.321742679757,12478.911095503161,46+,18.55395683453237,9.461031407522295,162.4751073003626,19.484925174917038,2025-02
2025-02-23,TikTok,Verano2024,43792,1226,135,2752.470626489783,12013.659195909286,46+,2.799598100109609,11.01141924959217,336.4682071550484,20.388671307331727,2025-02
2025-02-24,Instagram,Verano2024,12966,565,338,1814.2553487733276,14290.242039991166,18-25,4.3575505167360795,59.823008849557525,687.6643191187628,5.367619375069016,2025-02
2025-02-25,Google Ads,BlackFriday,43241,91,91,1685.108797969336,9447.112966849869,18-25,0.2104484170116325,100.0,460.6233246324656,18.51767909856413,2025-02
2025-02-26,TikTok,Descuento10,38751,3755,116,4626.022962039061,5174.070350663585,18-25,9.690072514257697,3.089214380825566,11.84705292476445,39.87950829344018,2025-02
2025-02-27,Google Ads,LanzamientoProducto,37388,323,323,3134.7571326195684,2003.0952433507298,18-25,0.8639135551513855,100.0,-36.10046460993813,9.705130441546652,2025-02
2025-02-28,Email,Navidad,10003,1787,309,2107.0034621715895,10566.837275967571,26-35,17.864640607817655,17.291550083939562,401.51019994418175,6.818781430976018,2025-02
2025-03-01,Instagram,LanzamientoProducto,21777,450,158,3880.5855217288713,8087.54746894492,46+,2.066400330624053,35.11111111111111,108.41049433544686,24.560667859043487,2025-03
2025-03-02,Instagram,LanzamientoProducto,9681,831,176,2722.9189187281863,6088.995156212164,18-25,8.583823985125504,21.179302045728036,123.62014213248023,15.471130220046513,2025-03
2025-03-03,Email,LanzamientoProducto,7354,2562,169,1168.0635746295732,14271.320966990495,46+,34.838183301604566,6.5964090554254495,1121.793169221662,6.911618784790374,2025-03
2025-03-04,TikTok,Navidad,43816,375,127,1268.605613648268,13730.206795606846,18-25,0.8558517436552858,33.86666666666667,982.3069555968137,9.989020579907622,2025-03
2025-03-05,Facebook,Descuento10,25579,3317,328,1448.4965906934672,5980.253593563753,46+,12.967668790804957,9.888453421766656,312.8593489267869,4.416148142358131,2025-03
2025-03-06,Facebook,LanzamientoProducto,43746,4781,492,178.43721357602487,14209.576276234267,26-35,10.928999222786082,10.290734156034302,7863.347998695432,0.3626772633659042,2025-03
2025-03-07,Instagram,Verano2024,25571,3489,447,1353.4861827269638,6764.299257009471,26-35,13.64436275468304,12.811693895098882,399.76862293347995,3.027933294691194,2025-03
2025-03-08,TikTok,BlackFriday,13957,4978,370,3095.520269331557,3489.0195535669677,18-25,35.66669054954503,7.432703897147448,12.711894931974802,8.366270998193396,2025-03
2025-03-09,Instagram,Descuento10,2180,2180,440,3791.584395882347,9499.436982845733,46+,100.0,20.18348623853211,150.54003791032852,8.61723726336897,2025-03
2025-03-10,Instagram,Descuento10,3925,3295,55,655.8098548330198,1866.596616904528,46+,83.94904458598727,1.669195751138088,184.62466721848742,11.923815542418541,2025-03
2025-03-11,Google Ads,LanzamientoProducto,42940,284,114,4864.003510541945,2713.6518531793795,36-45,0.6613879832324173,40.140845070422536,-44.20950052157701,42.666697460894255,2025-03
2025-03-12,Facebook,Navidad,31513,557,314,2494.8733374284866,12306.958779310602,46+,1.7675245136927618,56.37342908438061,393.28992356764763,7.945456488625753,2025-03
2025-03-13,TikTok,Descuento10,48576,4246,359,404.98613465489836,12377.043968091122,18-25,8.740942028985508,8.455016486104569,2956.1648681227066,1.1280950826041738,2025-03
2025-03-14,Instagram,BlackFriday,28466,3600,377,4705.884002324098,3988.8989083947663,26-35,12.646666198271623,10.472222222222221,-15.235927905898954,12.48245093454668,2025-03
2025-03-15,TikTok,BlackFriday,11086,3825,317,1431.1959367502157,11329.510036794329,46+,34.50297672740393,8.287581699346406,691.6113891798766,4.514813680600049,2025-03
2025-03-16,TikTok,Navidad,49493,1755,283,1617.5919814671772,14616.772063127739,18-25,3.5459559937768974,16.125356125356124,803.6130390477167,5.715872726032428,2025-03
2025-03-17,TikTok,LanzamientoProducto,18316,1537,51,2350.79531855947,14388.702766569168,46+,8.391570211836646,3.318152244632401,512.0780764267616,46.09402585410726,2025-03
2025-03-18,Facebook,BlackFriday,28385,1689,477,1689.4242520359091,6945.574446973602,36-45,5.950325876343139,28.24156305506217,311.1207968397255,3.541769920410711,2025-03
2025-03-19,Email,Verano2024,43452,3024,168,970.6227907874706,13026.638848476197,46+,6.95940347970174,5.555555555555555,1242.0907660645003,5.777516611830182,2025-03
2025-03-20,Facebook,BlackFriday,36695,4634,465,722.9311371517593,8577.99999774471,46+,12.62842349093882,10.034527406128614,1086.5583811399724,1.5546906175306652,2025-03
2025-03-21,TikTok,Descuento10,34869,102,102,2597.456712905002,8689.431742174584,26-35,0.29252344489374515,100.0,234.53615219082135,25.46526189122551,2025-03
2025-03-22,Facebook,LanzamientoProducto,34791,3952,55,445.59733934169753,3969.4223300593108,26-35,11.359259578626656,1.3917004048582995,790.8092530183259,8.101769806212683,2025-03
2025-03-23,Google Ads,Descuento10,44881,2056,224,3578.187417247063,6071.072477883934,46+,4.581003097078942,10.894941634241246,69.66893485290977,15.974050969852959,2025-03
2025-03-24,Facebook,BlackFriday,16326,2550,181,1775.2427231300392,3615.6616891357967,26-35,15.61925762587284,7.098039215686275,103.6713989600702,9.807970846022316,2025-03
2025-03-25,TikTok,Navidad,33167,1122,206,4963.858427440331,11265.5427002976,36-45,3.3828805740645826,18.36007130124777,126.9513295951674,24.096400133205492,2025-03
2025-03-26,Facebook,Descuento10,13752,2710,381,407.9816567102554,9788.577640478637,46+,19.706224549156488,14.059040590405905,2299.2690552336257,1.0708179966148434,2025-03
2025-03-27,Google Ads,Descuento10,24383,4027,439,338.0016175108585,12164.892404397862,36-45,16.515605134725014,10.901415445741247,3499.0633695730935,0.7699353474051447,2025-03
2025-03-28,Google Ads,Navidad,43402,2026,465,1333.8642823486666,9488.23584043047,36-45,4.667987650338694,22.95162882527147,611.3344262973739,2.868525338384229,2025-03
2025-03-29,Facebook,Verano2024,11426,1255,112,1822.8944670765377,4519.171759040896,36-45,10.983721337300894,8.924302788844622,147.91186986751384,16.275843456040516,2025-03
2025-03-30,TikTok,BlackFriday,20958,2706,327,4084.908695262748,14311.635000251867,46+,12.911537360435155,12.084257206208427,250.35385287433746,12.492075520681187,2025-03
2025-03-31,TikTok,Navidad,16890,3350,407,4165.401866666633,9935.307035172542,36-45,19.834221432800472,12.149253731343283,138.51977199797244,10.23440262080254,2025-03
2025-04-01,Instagram,Navidad,22217,1527,314,3645.5709106868953,7406.8910564333255,18-25,6.873115182067786,20.563195808775376,103.17506469892601,11.61009844167801,2025-04
2025-04-02,TikTok,LanzamientoProducto,4970,2653,86,4146.063194703067,11774.825407025786,36-45,53.38028169014084,3.2416132679984924,184.000143125389,48.21003714771008,2025-04
2025-04-03,Email,Descuento10,35678,1322,239,3668.8801579575274,4192.086458718523,18-25,3.705364650484893,18.078668683812403,14.26065388443393,15.350963004006392,2025-04
2025-04-04,TikTok,BlackFriday,35833,4293,118,4377.7171802714265,12257.06357981607,46+,11.980576563502916,2.7486606102958304,179.98756144078064,37.09929813789344,2025-04
2025-04-05,Email,Navidad,2374,2374,170,2376.1146950428515,5405.260517123108,18-25,100.0,7.160909856781802,127.48314836820738,13.97714526495795,2025-04
2025-04-06,Email,BlackFriday,46838,201,201,1454.5470381310756,1582.5078835253123,36-45,0.42913873350698156,100.0,8.797298543101881,7.236552428512814,2025-04
2025-04-07,Instagram,Descuento10,1302,1302,319,3184.3457547183016,11851.738358719494,18-25,100.0,24.50076804915515,272.1875471957957,9.98227509316082,2025-04
2025-04-08,Instagram,Descuento10,47233,3387,152,1886.3878759093939,3268.9034601440762,18-25,7.170833950839456,4.48774726896959,73.28904102334714,12.410446552035486,2025-04
2025-04-09,TikTok,BlackFriday,11092,3793,145,431.4515996557452,9842.36398880658,18-25,34.19581680490443,3.822831531769048,2181.22088240252,2.975528273487898,2025-04
2025-04-10,TikTok,Verano2024,25697,1395,6,4293.596967156788,4411.901131228922,46+,5.428649258668327,0.43010752688172044,2.7553625777427073,715.5994945261314,2025-04
2025-04-11,Email,Verano2024,44600,3882,144,4187.069990195773,10439.004159012266,46+,8.70403587443946,3.7094281298299845,149.3152534697461,29.076874931915093,2025-04
2025-04-12,Instagram,LanzamientoProducto,27827,2559,187,2531.932394129696,2328.4252174664603,18-25,9.196104502821001,7.307542008597108,-8.03762285024153,13.539745423153455,2025-04
2025-04-13,Instagram,BlackFriday,49469,1660,75,2383.478930262121,9546.667247265326,26-35,3.355636863490267,4.518072289156627,300.53499638930896,31.779719070161615,2025-04
2025-04-14,TikTok,Descuento10,21524,2285,54,682.4498251615647,3284.2728138426496,46+,10.616056495075265,2.3632385120350112,381.24751340732246,12.637959725214161,2025-04
2025-04-15,Google Ads,LanzamientoProducto,28018,2494,134,716.8979916295906,7798.7127405828205,36-45,8.901420515382968,5.3728949478749,987.8413430696689,5.349985012161124,2025-04
2025-04-16,Google Ads,Navidad,45911,2050,217,4009.017031194778,13154.15938326599,36-45,4.465160854697131,10.585365853658537,228.11433029372168,18.474732862648747,2025-04
2025-04-17,Google Ads,Descuento10,6260,4750,232,4284.648640588693,7393.613522654146,26-35,75.87859424920129,4.88421052631579,72.56055613555036,18.468313105985743,2025-04
2025-04-18,Instagram,LanzamientoProducto,13854,1388,42,127.83946207848528,11694.963577297445,26-35,10.018767143063375,3.025936599423631,9048.163944962067,3.0437967161544117,2025-04
2025-04-19,Google Ads,BlackFriday,8779,4319,68,3941.1170244086834,2623.5022273577542,26-35,49.196947260508026,1.5744385274369066,-33.43252151332962,57.957603300127694,2025-04
2025-04-20,Google Ads,Navidad,23071,642,250,2726.2538604046836,10028.715421567675,18-25,2.7827142299856966,38.940809968847354,267.8569911343112,10.905015441618735,2025-04
2025-04-21,TikTok,BlackFriday,9978,2975,367,2243.0211846371903,2703.7155262271667,26-35,29.815594307476452,12.336134453781513,20.53900982948112,6.111774345060464,2025-04
2025-04-22,TikTok,BlackFriday,21352,4901,269,2429.9147580432004,11644.198282229663,18-25,22.95335331584863,5.488675780452969,379.20192441675135,9.033140364472864,2025-04
2025-04-23,Facebook,Descuento10,23349,4607,479,3593.943099785561,10853.88520668559,18-25,19.73103773180864,10.397221619275017,202.00492621414082,7.50301273441662,2025-04
2025-04-24,Google Ads,Verano2024,8297,342,342,111.7120404881212,6334.895363780668,18-25,4.121971797035073,100.0,5570.736418474321,0.3266433932401205,2025-04
2025-04-25,Email,Navidad,7788,1079,93,407.1934240341369,7315.58344187667,26-35,13.854648176682074,8.619091751621873,1696.5868332056782,4.378423914345558,2025-04
2025-04-26,Google Ads,Descuento10,20824,4093,287,4222.54245913245,2942.015423691071,18-25,19.65520553207837,7.01197165892988,-30.325971800991002,14.712691495235017,2025-04
2025-04-27,Google Ads,Verano2024,40174,3211,479,4988.490332631584,9715.051434073035,46+,7.992731617464031,14.917471192774837,94.74932868012681,10.414384828040886,2025-04
2025-04-28,Google Ads,BlackFriday,17542,170,137,1283.7653603651952,13733.953979001712,26-35,0.9691027248888382,80.58823529411765,969.8180838198334,9.37055007565836,2025-04
2025-04-29,Google Ads,Navidad,26064,4492,469,2060.575443445642,8626.193317357289,18-25,17.234499693063228,10.440783615316118,318.6303076063445,4.393551052122905,2025-04
2025-04-30,TikTok,Verano2024,43703,2955,412,3539.544181025615,5069.770290931353,46+,6.761549550374116,13.942470389170897,43.23229296328039,8.591126652974793,2025-04
2025-05-01,TikTok,Descuento10,8127,3448,134,3357.439979736055,6436.968799758758,36-45,42.42647963578196,3.88631090487239,91.72252783696224,25.055522236836232,2025-05
2025-05-02,Google Ads,Navidad,49736,4823,299,3940.2939725193023,3665.0350877834467,46+,9.69720122245456,6.199460916442049,-6.985744887452233,13.178240710766897,2025-05
2025-05-03,Facebook,LanzamientoProducto,47753,1544,479,4579.196305358401,6905.525660306197,46+,3.2333047138399684,31.023316062176164,50.80213207338618,9.559908779453865,2025-05
2025-05-04,Facebook,Verano2024,14793,180,180,1393.9435429125078,7679.364869287762,36-45,1.2167917258162644,100.0,450.90931826711466,7.744130793958377,2025-05
2025-05-05,Google Ads,LanzamientoProducto,6908,3761,371,2682.6699838887603,14140.804300685979,36-45,54.444122756224665,9.864397766551448,427.1168047359918,7.2309163986219955,2025-05
2025-05-06,Email,Descuento10,42190,579,217,788.4205443436061,6733.612016136991,26-35,1.3723631192225645,37.47841105354059,754.0634899034767,3.6332743978968023,2025-05
2025-05-07,TikTok,LanzamientoProducto,39249,1213,311,4854.525178834461,13002.678042604624,26-35,3.09052459935285,25.63891178895301,167.84654654374415,15.609405719724956,2025-05
2025-05-08,Instagram,Verano2024,30757,2018,11,3811.2585467084823,2918.984851127299,46+,6.5611080404460775,0.5450941526263627,-23.411523638347177,346.4780497007711,2025-05
2025-05-09,Email,Descuento10,19455,4789,274,1018.0193894838301,8404.972492796029,26-35,24.615780005140067,5.7214449780747545,725.6200795013965,3.7153992316928104,2025-05
2025-05-10,TikTok,Descuento10,18070,579,377,3725.2803990396606,9066.292176461777,36-45,3.2042058660763697,65.11226252158895,143.37207418799872,9.881380368805466,2025-05
